participant,block,trial,resp,RT,f,eq
MM,4,90,0,1.052,7197.05751481,2.58697606
MM,4,90,0,1.052,8406.87252591,2.29084376
MM,4,90,0,1.052,9802.02902128,-11.75518057
MM,4,90,0,1.052,11410.92098301,-5.58925055
MM,4,90,0,1.052,13266.29230024,4.79636439
MM,4,90,0,1.052,15405.90316702,0.63051321
MM,4,90,0,1.052,17873.29857123,0.25357561
MM,4,90,0,1.052,20718.69451459,-6.13304947
MM,4,90,0,1.052,24000,1.58862244
MM,4,90,1,1.052,0,-0.04245164
MM,4,90,1,1.052,107.23874129,1.23532505
MM,4,90,1,1.052,230.90626491,-1.52667052
MM,4,90,1,1.052,373.51943078,-0.06105049
MM,4,90,1,1.052,537.98067721,2.45427505
MM,4,90,1,1.052,727.63709087,-2.09046384
MM,4,90,1,1.052,946.34852608,0.09880275
MM,4,90,1,1.052,1198.56615988,2.94781178
MM,4,90,1,1.052,1489.42308164,0.71111475
MM,4,90,1,1.052,1824.83876082,-1.69790015
MM,4,90,1,1.052,2211.63951892,7.40288975
MM,4,90,1,1.052,2657.69745762,12.49300016
MM,4,90,1,1.052,3172.09067045,11.03769355
MM,4,90,1,1.052,3765.28799853,-3.88155763
MM,4,90,1,1.052,4449.36209061,-10.19635915
MM,4,90,1,1.052,5238.23510351,-4.53730442
MM,4,90,1,1.052,6147.96204348,1.63377066
MM,4,90,1,1.052,7197.05751481,3.47499294
MM,4,90,1,1.052,8406.87252591,-5.23364937
MM,4,90,1,1.052,9802.02902128,-0.09443169
MM,4,90,1,1.052,11410.92098301,-5.24454479
MM,4,90,1,1.052,13266.29230024,-1.32094878
MM,4,90,1,1.052,15405.90316702,3.91902228
MM,4,90,1,1.052,17873.29857123,5.52212227
MM,4,90,1,1.052,20718.69451459,2.18318906
MM,4,90,1,1.052,24000,-2.05648856
MM,4,91,0,0.814,0,5.55158107
MM,4,91,0,0.814,107.23874129,3.42855782
MM,4,91,0,0.814,230.90626491,3.01845045
MM,4,91,0,0.814,373.51943078,3.4133319
MM,4,91,0,0.814,537.98067721,-4.14586174
MM,4,91,0,0.814,727.63709087,-2.63063075
MM,4,91,0,0.814,946.34852608,0.61127345
MM,4,91,0,0.814,1198.56615988,-4.8057844
MM,4,91,0,0.814,1489.42308164,-11.38888147
MM,4,91,0,0.814,1824.83876082,6.5071339
MM,4,91,0,0.814,2211.63951892,7.94190056
MM,4,91,0,0.814,2657.69745762,6.01254012
MM,4,91,0,0.814,3172.09067045,9.45800772
MM,4,91,0,0.814,3765.28799853,0.10388059
MM,4,91,0,0.814,4449.36209061,-2.10042582
MM,4,91,0,0.814,5238.23510351,0.27440675
MM,4,91,0,0.814,6147.96204348,5.86750638
MM,4,91,0,0.814,7197.05751481,-1.84029878
MM,4,91,0,0.814,8406.87252591,7.20727826
MM,4,91,0,0.814,9802.02902128,2.01473066
MM,4,91,0,0.814,11410.92098301,2.63776394
MM,4,91,0,0.814,13266.29230024,-3.67081566
MM,4,91,0,0.814,15405.90316702,0.56779977
MM,4,91,0,0.814,17873.29857123,-5.60474699
MM,4,91,0,0.814,20718.69451459,3.81955991
MM,4,91,0,0.814,24000,7.14779211
MM,4,91,1,0.814,0,10.20706739
MM,4,91,1,0.814,107.23874129,-0.29583802
MM,4,91,1,0.814,230.90626491,-1.68277341
MM,4,91,1,0.814,373.51943078,-7.38636131
MM,4,91,1,0.814,537.98067721,0.86325121
MM,4,91,1,0.814,727.63709087,2.71565952
MM,4,91,1,0.814,946.34852608,-7.43059679
MM,4,91,1,0.814,1198.56615988,-5.77551886
MM,4,91,1,0.814,1489.42308164,-1.0588366
MM,4,91,1,0.814,1824.83876082,-3.42827683
MM,4,91,1,0.814,2211.63951892,-2.00638251
MM,4,91,1,0.814,2657.69745762,3.46114312
MM,4,91,1,0.814,3172.09067045,6.89876226
MM,4,91,1,0.814,3765.28799853,1.89503453
MM,4,91,1,0.814,4449.36209061,4.51712131
MM,4,91,1,0.814,5238.23510351,0.73649941
MM,4,91,1,0.814,6147.96204348,-6.91418395
MM,4,91,1,0.814,7197.05751481,2.14311445
MM,4,91,1,0.814,8406.87252591,-1.16330431
MM,4,91,1,0.814,9802.02902128,5.31089011
MM,4,91,1,0.814,11410.92098301,0.11038441
MM,4,91,1,0.814,13266.29230024,-3.65045213
MM,4,91,1,0.814,15405.90316702,4.36581617
MM,4,91,1,0.814,17873.29857123,-6.05767784
MM,4,91,1,0.814,20718.69451459,-8.19853577
MM,4,91,1,0.814,24000,9.84998723
MM,4,92,0,0.527,0,1.24799308
MM,4,92,0,0.527,107.23874129,-0.74485362
MM,4,92,0,0.527,230.90626491,3.76041693
MM,4,92,0,0.527,373.51943078,-7.33961077
MM,4,92,0,0.527,537.98067721,3.31234618
MM,4,92,0,0.527,727.63709087,-1.38282271
MM,4,92,0,0.527,946.34852608,-7.94687852
MM,4,92,0,0.527,1198.56615988,10.8275298
MM,4,92,0,0.527,1489.42308164,-3.48574609
MM,4,92,0,0.527,1824.83876082,2.65652344
MM,4,92,0,0.527,2211.63951892,-10.47462946
MM,4,92,0,0.527,2657.69745762,-5.38979199
MM,4,92,0,0.527,3172.09067045,3.99059925
MM,4,92,0,0.527,3765.28799853,0.79039584
MM,4,92,0,0.527,4449.36209061,1.62613529
MM,4,92,0,0.527,5238.23510351,-1.12141404
MM,4,92,0,0.527,6147.96204348,-3.18887601
MM,4,92,0,0.527,7197.05751481,4.79222895
MM,4,92,0,0.527,8406.87252591,4.38576156
MM,4,92,0,0.527,9802.02902128,-0.83812202
MM,4,92,0,0.527,11410.92098301,-2.20038967
MM,4,92,0,0.527,13266.29230024,0.0011595
MM,4,92,0,0.527,15405.90316702,2.4190938
MM,4,92,0,0.527,17873.29857123,0.92967161
MM,4,92,0,0.527,20718.69451459,0.37202725
MM,4,92,0,0.527,24000,2.8946598
MM,4,92,1,0.527,0,6.07137937
MM,4,92,1,0.527,107.23874129,8.46772214
MM,4,92,1,0.527,230.90626491,6.85082314
MM,4,92,1,0.527,373.51943078,1.48014073
MM,4,92,1,0.527,537.98067721,-3.5643912
MM,4,92,1,0.527,727.63709087,1.85351206
MM,4,92,1,0.527,946.34852608,9.77184548
MM,4,92,1,0.527,1198.56615988,-1.6338307
MM,4,92,1,0.527,1489.42308164,0.73109419
MM,4,92,1,0.527,1824.83876082,-6.11624552
MM,4,92,1,0.527,2211.63951892,-2.80464297
MM,4,92,1,0.527,2657.69745762,-12.25149473
MM,4,92,1,0.527,3172.09067045,1.34942014
MM,4,92,1,0.527,3765.28799853,1.35592568
MM,4,92,1,0.527,4449.36209061,0.2376426
MM,4,92,1,0.527,5238.23510351,-7.4506637
MM,4,92,1,0.527,6147.96204348,-3.46957277
MM,4,92,1,0.527,7197.05751481,-0.8383923
MM,4,92,1,0.527,8406.87252591,1.34130557
MM,4,92,1,0.527,9802.02902128,0.09549634
MM,4,92,1,0.527,11410.92098301,-5.5910913
MM,4,92,1,0.527,13266.29230024,6.84032966
MM,4,92,1,0.527,15405.90316702,2.74548461
MM,4,92,1,0.527,17873.29857123,-6.80984375
MM,4,92,1,0.527,20718.69451459,2.63389432
MM,4,92,1,0.527,24000,-2.27554347
MM,4,93,1,1.173,0,2.95438304
MM,4,93,1,1.173,107.23874129,2.82903595
MM,4,93,1,1.173,230.90626491,0.5642341
MM,4,93,1,1.173,373.51943078,-0.29070651
MM,4,93,1,1.173,537.98067721,2.49548199
MM,4,93,1,1.173,727.63709087,-5.71099257
MM,4,93,1,1.173,946.34852608,-7.641563
MM,4,93,1,1.173,1198.56615988,-10.84820174
MM,4,93,1,1.173,1489.42308164,2.11430518
MM,4,93,1,1.173,1824.83876082,4.06239378
MM,4,93,1,1.173,2211.63951892,2.91159761
MM,4,93,1,1.173,2657.69745762,5.88632441
MM,4,93,1,1.173,3172.09067045,-0.53599327
MM,4,93,1,1.173,3765.28799853,6.39491966
MM,4,93,1,1.173,4449.36209061,-5.80313428
MM,4,93,1,1.173,5238.23510351,-3.49756168
MM,4,93,1,1.173,6147.96204348,-4.04059906
MM,4,93,1,1.173,7197.05751481,-6.92697086
MM,4,93,1,1.173,8406.87252591,-6.12781605
MM,4,93,1,1.173,9802.02902128,-0.56960777
MM,4,93,1,1.173,11410.92098301,-6.52911425
MM,4,93,1,1.173,13266.29230024,6.72920205
MM,4,93,1,1.173,15405.90316702,0.2778675
MM,4,93,1,1.173,17873.29857123,-0.76707663
MM,4,93,1,1.173,20718.69451459,1.25015538
MM,4,93,1,1.173,24000,-4.62822835
MM,4,93,0,1.173,0,-4.04824906
MM,4,93,0,1.173,107.23874129,0.45544291
MM,4,93,0,1.173,230.90626491,1.73241951
MM,4,93,0,1.173,373.51943078,-2.40293855
MM,4,93,0,1.173,537.98067721,-3.13927336
MM,4,93,0,1.173,727.63709087,-1.16571462
MM,4,93,0,1.173,946.34852608,-0.86198057
MM,4,93,0,1.173,1198.56615988,8.62601029
MM,4,93,0,1.173,1489.42308164,2.99814941
MM,4,93,0,1.173,1824.83876082,-6.49575744
MM,4,93,0,1.173,2211.63951892,0.85709601
MM,4,93,0,1.173,2657.69745762,-11.15012884
MM,4,93,0,1.173,3172.09067045,2.27716697
MM,4,93,0,1.173,3765.28799853,-3.56628688
MM,4,93,0,1.173,4449.36209061,3.40544758
MM,4,93,0,1.173,5238.23510351,7.20405129
MM,4,93,0,1.173,6147.96204348,3.45959707
MM,4,93,0,1.173,7197.05751481,3.76433975
MM,4,93,0,1.173,8406.87252591,3.31843318
MM,4,93,0,1.173,9802.02902128,-0.33681423
MM,4,93,0,1.173,11410.92098301,-0.14777894
MM,4,93,0,1.173,13266.29230024,-2.59415012
MM,4,93,0,1.173,15405.90316702,-2.24871285
MM,4,93,0,1.173,17873.29857123,10.13312112
MM,4,93,0,1.173,20718.69451459,5.19486023
MM,4,93,0,1.173,24000,4.81438357
MM,4,94,1,0.499,0,8.55253826
MM,4,94,1,0.499,107.23874129,-2.03403898
MM,4,94,1,0.499,230.90626491,1.75032458
MM,4,94,1,0.499,373.51943078,5.07553384
MM,4,94,1,0.499,537.98067721,9.97510583
MM,4,94,1,0.499,727.63709087,5.42756698
MM,4,94,1,0.499,946.34852608,-3.16848513
MM,4,94,1,0.499,1198.56615988,-12.2240344
MM,4,94,1,0.499,1489.42308164,7.02475037
MM,4,94,1,0.499,1824.83876082,7.18224618
MM,4,94,1,0.499,2211.63951892,1.21988844
MM,4,94,1,0.499,2657.69745762,1.59964995
MM,4,94,1,0.499,3172.09067045,-0.13995193
MM,4,94,1,0.499,3765.28799853,-7.87691098
MM,4,94,1,0.499,4449.36209061,-6.59361975
MM,4,94,1,0.499,5238.23510351,-1.51284899
MM,4,94,1,0.499,6147.96204348,7.35351448
MM,4,94,1,0.499,7197.05751481,0.12918374
MM,4,94,1,0.499,8406.87252591,-3.2069161
MM,4,94,1,0.499,9802.02902128,-6.98485786
MM,4,94,1,0.499,11410.92098301,9.73552748
MM,4,94,1,0.499,13266.29230024,-1.11278905
MM,4,94,1,0.499,15405.90316702,-0.65190179
MM,4,94,1,0.499,17873.29857123,-5.29042981
MM,4,94,1,0.499,20718.69451459,1.17054794
MM,4,94,1,0.499,24000,-1.41744369
MM,4,94,0,0.499,0,7.12892643
MM,4,94,0,0.499,107.23874129,10.85911325
MM,4,94,0,0.499,230.90626491,-0.29851733
MM,4,94,0,0.499,373.51943078,-0.78103921
MM,4,94,0,0.499,537.98067721,2.20336555
MM,4,94,0,0.499,727.63709087,2.3482095
MM,4,94,0,0.499,946.34852608,0.59646769
MM,4,94,0,0.499,1198.56615988,-6.77581639
MM,4,94,0,0.499,1489.42308164,8.94876345
MM,4,94,0,0.499,1824.83876082,-11.29655364
MM,4,94,0,0.499,2211.63951892,-4.05943755
MM,4,94,0,0.499,2657.69745762,0.6049748
MM,4,94,0,0.499,3172.09067045,0.34382636
MM,4,94,0,0.499,3765.28799853,-1.90567581
MM,4,94,0,0.499,4449.36209061,1.33530884
MM,4,94,0,0.499,5238.23510351,0.30275192
MM,4,94,0,0.499,6147.96204348,0.06533564
MM,4,94,0,0.499,7197.05751481,-1.01295268
MM,4,94,0,0.499,8406.87252591,2.16198179
MM,4,94,0,0.499,9802.02902128,-4.29107455
MM,4,94,0,0.499,11410.92098301,7.58086991
MM,4,94,0,0.499,13266.29230024,4.49254445
MM,4,94,0,0.499,15405.90316702,1.0440206
MM,4,94,0,0.499,17873.29857123,1.75299858
MM,4,94,0,0.499,20718.69451459,0.19015449
MM,4,94,0,0.499,24000,0.19920447
MM,4,95,1,0.952,0,7.47146581
MM,4,95,1,0.952,107.23874129,-9.5531693
MM,4,95,1,0.952,230.90626491,-0.34091487
MM,4,95,1,0.952,373.51943078,3.06550033
MM,4,95,1,0.952,537.98067721,1.26239571
MM,4,95,1,0.952,727.63709087,3.02982071
MM,4,95,1,0.952,946.34852608,9.19913226
MM,4,95,1,0.952,1198.56615988,3.63721751
MM,4,95,1,0.952,1489.42308164,-0.00729296
MM,4,95,1,0.952,1824.83876082,-1.90833521
MM,4,95,1,0.952,2211.63951892,-9.26541073
MM,4,95,1,0.952,2657.69745762,1.33707506
MM,4,95,1,0.952,3172.09067045,2.91512508
MM,4,95,1,0.952,3765.28799853,-0.99458961
MM,4,95,1,0.952,4449.36209061,0.54645513
MM,4,95,1,0.952,5238.23510351,3.31382899
MM,4,95,1,0.952,6147.96204348,1.07073956
MM,4,95,1,0.952,7197.05751481,-1.69604189
MM,4,95,1,0.952,8406.87252591,-2.42196214
MM,4,95,1,0.952,9802.02902128,-0.80057093
MM,4,95,1,0.952,11410.92098301,-2.72727044
MM,4,95,1,0.952,13266.29230024,-4.62199838
MM,4,95,1,0.952,15405.90316702,2.10503024
MM,4,95,1,0.952,17873.29857123,3.71011763
MM,4,95,1,0.952,20718.69451459,6.55052652
MM,4,95,1,0.952,24000,-4.08938731
MM,4,95,0,0.952,0,3.10171241
MM,4,95,0,0.952,107.23874129,2.32742813
MM,4,95,0,0.952,230.90626491,8.19842139
MM,4,95,0,0.952,373.51943078,0.803182
MM,4,95,0,0.952,537.98067721,6.03045037
MM,4,95,0,0.952,727.63709087,-5.0653123
MM,4,95,0,0.952,946.34852608,5.88557835
MM,4,95,0,0.952,1198.56615988,-0.57609192
MM,4,95,0,0.952,1489.42308164,-4.61549784
MM,4,95,0,0.952,1824.83876082,-6.43302297
MM,4,95,0,0.952,2211.63951892,-0.83471919
MM,4,95,0,0.952,2657.69745762,-5.02495796
MM,4,95,0,0.952,3172.09067045,-1.1278406
MM,4,95,0,0.952,3765.28799853,-6.25574766
MM,4,95,0,0.952,4449.36209061,0.03954056
MM,4,95,0,0.952,5238.23510351,9.27915298
MM,4,95,0,0.952,6147.96204348,-0.52245668
MM,4,95,0,0.952,7197.05751481,10.010128
MM,4,95,0,0.952,8406.87252591,-6.9923332
MM,4,95,0,0.952,9802.02902128,7.50441497
MM,4,95,0,0.952,11410.92098301,-0.1574177
MM,4,95,0,0.952,13266.29230024,-6.61285931
MM,4,95,0,0.952,15405.90316702,5.51512774
MM,4,95,0,0.952,17873.29857123,1.07565787
MM,4,95,0,0.952,20718.69451459,2.71424379
MM,4,95,0,0.952,24000,5.74238606
MM,4,96,0,0.629,0,1.02347413
MM,4,96,0,0.629,107.23874129,2.44969204
MM,4,96,0,0.629,230.90626491,-5.40979221
MM,4,96,0,0.629,373.51943078,5.20846171
MM,4,96,0,0.629,537.98067721,-2.40118682
MM,4,96,0,0.629,727.63709087,-7.38495749
MM,4,96,0,0.629,946.34852608,0.89110438
MM,4,96,0,0.629,1198.56615988,-3.24001455
MM,4,96,0,0.629,1489.42308164,-4.18722754
MM,4,96,0,0.629,1824.83876082,3.92774693
MM,4,96,0,0.629,2211.63951892,-2.10227861
MM,4,96,0,0.629,2657.69745762,-7.72046208
MM,4,96,0,0.629,3172.09067045,7.31035764
MM,4,96,0,0.629,3765.28799853,6.71698866
MM,4,96,0,0.629,4449.36209061,-1.13651803
MM,4,96,0,0.629,5238.23510351,-1.08976563
MM,4,96,0,0.629,6147.96204348,2.08221687
MM,4,96,0,0.629,7197.05751481,-5.51397976
MM,4,96,0,0.629,8406.87252591,4.75376438
MM,4,96,0,0.629,9802.02902128,-5.32432126
MM,4,96,0,0.629,11410.92098301,-0.7577982
MM,4,96,0,0.629,13266.29230024,-4.34292165
MM,4,96,0,0.629,15405.90316702,-3.73657284
MM,4,96,0,0.629,17873.29857123,-1.05304682
MM,4,96,0,0.629,20718.69451459,-3.05314763
MM,4,96,0,0.629,24000,-2.27657036
MM,4,96,1,0.629,0,-6.06938577
MM,4,96,1,0.629,107.23874129,0.70623058
MM,4,96,1,0.629,230.90626491,10.85711037
MM,4,96,1,0.629,373.51943078,-7.46596
MM,4,96,1,0.629,537.98067721,2.05955173
MM,4,96,1,0.629,727.63709087,8.31800113
MM,4,96,1,0.629,946.34852608,-5.88796356
MM,4,96,1,0.629,1198.56615988,5.0553121
MM,4,96,1,0.629,1489.42308164,-10.43963046
MM,4,96,1,0.629,1824.83876082,-7.51984567
MM,4,96,1,0.629,2211.63951892,-3.42879609
MM,4,96,1,0.629,2657.69745762,-5.03688885
MM,4,96,1,0.629,3172.09067045,-2.00011601
MM,4,96,1,0.629,3765.28799853,-0.67680989
MM,4,96,1,0.629,4449.36209061,4.47676757
MM,4,96,1,0.629,5238.23510351,3.56648635
MM,4,96,1,0.629,6147.96204348,-3.0923393
MM,4,96,1,0.629,7197.05751481,4.12576059
MM,4,96,1,0.629,8406.87252591,-2.65592946
MM,4,96,1,0.629,9802.02902128,2.62672967
MM,4,96,1,0.629,11410.92098301,4.41409769
MM,4,96,1,0.629,13266.29230024,-1.21061618
MM,4,96,1,0.629,15405.90316702,6.68921582
MM,4,96,1,0.629,17873.29857123,-3.83692621
MM,4,96,1,0.629,20718.69451459,-2.48851776
MM,4,96,1,0.629,24000,-1.69824572
MM,4,97,1,0.431,0,2.93129065
MM,4,97,1,0.431,107.23874129,-0.16380434
MM,4,97,1,0.431,230.90626491,-2.17534016
MM,4,97,1,0.431,373.51943078,5.22253121
MM,4,97,1,0.431,537.98067721,-4.08223411
MM,4,97,1,0.431,727.63709087,-0.42470906
MM,4,97,1,0.431,946.34852608,-7.9915215
MM,4,97,1,0.431,1198.56615988,1.93016065
MM,4,97,1,0.431,1489.42308164,-6.36569806
MM,4,97,1,0.431,1824.83876082,-2.3123826
MM,4,97,1,0.431,2211.63951892,-0.87992318
MM,4,97,1,0.431,2657.69745762,5.36296397
MM,4,97,1,0.431,3172.09067045,2.28364196
MM,4,97,1,0.431,3765.28799853,-2.05475608
MM,4,97,1,0.431,4449.36209061,2.17333204
MM,4,97,1,0.431,5238.23510351,2.76561207
MM,4,97,1,0.431,6147.96204348,2.22798369
MM,4,97,1,0.431,7197.05751481,1.91082702
MM,4,97,1,0.431,8406.87252591,1.26202022
MM,4,97,1,0.431,9802.02902128,-4.2452997
MM,4,97,1,0.431,11410.92098301,-4.97879851
MM,4,97,1,0.431,13266.29230024,-9.7379442
MM,4,97,1,0.431,15405.90316702,-8.18542899
MM,4,97,1,0.431,17873.29857123,-2.06153572
MM,4,97,1,0.431,20718.69451459,3.24686576
MM,4,97,1,0.431,24000,1.20986843
MM,4,97,0,0.431,0,2.33658128
MM,4,97,0,0.431,107.23874129,5.7394068
MM,4,97,0,0.431,230.90626491,2.89565234
MM,4,97,0,0.431,373.51943078,3.05398911
MM,4,97,0,0.431,537.98067721,4.0960822
MM,4,97,0,0.431,727.63709087,-4.79765601
MM,4,97,0,0.431,946.34852608,-1.24875357
MM,4,97,0,0.431,1198.56615988,8.71528189
MM,4,97,0,0.431,1489.42308164,3.07569218
MM,4,97,0,0.431,1824.83876082,2.40335549
MM,4,97,0,0.431,2211.63951892,8.5056988
MM,4,97,0,0.431,2657.69745762,-2.30876898
MM,4,97,0,0.431,3172.09067045,-1.42305919
MM,4,97,0,0.431,3765.28799853,10.03334048
MM,4,97,0,0.431,4449.36209061,5.05598621
MM,4,97,0,0.431,5238.23510351,2.159378
MM,4,97,0,0.431,6147.96204348,-0.90232357
MM,4,97,0,0.431,7197.05751481,11.55595115
MM,4,97,0,0.431,8406.87252591,0.39396216
MM,4,97,0,0.431,9802.02902128,-2.87986273
MM,4,97,0,0.431,11410.92098301,-6.3749207
MM,4,97,0,0.431,13266.29230024,1.08940265
MM,4,97,0,0.431,15405.90316702,4.12625155
MM,4,97,0,0.431,17873.29857123,-4.5112579
MM,4,97,0,0.431,20718.69451459,1.59104327
MM,4,97,0,0.431,24000,-2.43008594
MM,4,98,0,1.065,0,2.28717437
MM,4,98,0,1.065,107.23874129,6.63533433
MM,4,98,0,1.065,230.90626491,2.38946327
MM,4,98,0,1.065,373.51943078,0.43341789
MM,4,98,0,1.065,537.98067721,-0.59573505
MM,4,98,0,1.065,727.63709087,1.60170996
MM,4,98,0,1.065,946.34852608,0.28659439
MM,4,98,0,1.065,1198.56615988,-0.88166315
MM,4,98,0,1.065,1489.42308164,-0.89949827
MM,4,98,0,1.065,1824.83876082,-2.21434322
MM,4,98,0,1.065,2211.63951892,3.28262472
MM,4,98,0,1.065,2657.69745762,-2.43727853
MM,4,98,0,1.065,3172.09067045,1.26379281
MM,4,98,0,1.065,3765.28799853,3.44516551
MM,4,98,0,1.065,4449.36209061,6.9708022
MM,4,98,0,1.065,5238.23510351,-3.80643427
MM,4,98,0,1.065,6147.96204348,5.86742854
MM,4,98,0,1.065,7197.05751481,0.04461821
MM,4,98,0,1.065,8406.87252591,-4.31797174
MM,4,98,0,1.065,9802.02902128,-7.8571345
MM,4,98,0,1.065,11410.92098301,0.50920519
MM,4,98,0,1.065,13266.29230024,7.61200448
MM,4,98,0,1.065,15405.90316702,0.67034655
MM,4,98,0,1.065,17873.29857123,-8.32395156
MM,4,98,0,1.065,20718.69451459,5.77988644
MM,4,98,0,1.065,24000,6.76051393
MM,4,98,1,1.065,0,5.1838203
MM,4,98,1,1.065,107.23874129,-10.96372268
MM,4,98,1,1.065,230.90626491,10.85167626
MM,4,98,1,1.065,373.51943078,-7.83158298
MM,4,98,1,1.065,537.98067721,4.83904439
MM,4,98,1,1.065,727.63709087,2.0257091
MM,4,98,1,1.065,946.34852608,0.93975466
MM,4,98,1,1.065,1198.56615988,-1.87764976
MM,4,98,1,1.065,1489.42308164,-6.54964255
MM,4,98,1,1.065,1824.83876082,1.86430387
MM,4,98,1,1.065,2211.63951892,-5.37430435
MM,4,98,1,1.065,2657.69745762,3.12370965
MM,4,98,1,1.065,3172.09067045,-0.112352
MM,4,98,1,1.065,3765.28799853,0.81126193
MM,4,98,1,1.065,4449.36209061,-10.362427
MM,4,98,1,1.065,5238.23510351,1.1614727
MM,4,98,1,1.065,6147.96204348,-9.43486203
MM,4,98,1,1.065,7197.05751481,-7.62798921
MM,4,98,1,1.065,8406.87252591,-2.61874934
MM,4,98,1,1.065,9802.02902128,3.62469837
MM,4,98,1,1.065,11410.92098301,5.7275535
MM,4,98,1,1.065,13266.29230024,5.29566149
MM,4,98,1,1.065,15405.90316702,2.74328409
MM,4,98,1,1.065,17873.29857123,5.10700274
MM,4,98,1,1.065,20718.69451459,-7.79618742
MM,4,98,1,1.065,24000,-4.4387474
MM,4,99,0,0.427,0,-0.33655755
MM,4,99,0,0.427,107.23874129,4.35804756
MM,4,99,0,0.427,230.90626491,5.73401062
MM,4,99,0,0.427,373.51943078,-6.45787652
MM,4,99,0,0.427,537.98067721,-5.70600527
MM,4,99,0,0.427,727.63709087,-10.2527347
MM,4,99,0,0.427,946.34852608,2.82972545
MM,4,99,0,0.427,1198.56615988,-4.09521021
MM,4,99,0,0.427,1489.42308164,-0.23480542
MM,4,99,0,0.427,1824.83876082,9.2735396
MM,4,99,0,0.427,2211.63951892,1.06539884
MM,4,99,0,0.427,2657.69745762,-9.59319809
MM,4,99,0,0.427,3172.09067045,-2.29121327
MM,4,99,0,0.427,3765.28799853,-0.76846215
MM,4,99,0,0.427,4449.36209061,2.295483
MM,4,99,0,0.427,5238.23510351,-10.51020682
MM,4,99,0,0.427,6147.96204348,5.52160388
MM,4,99,0,0.427,7197.05751481,2.24598073
MM,4,99,0,0.427,8406.87252591,3.63607889
MM,4,99,0,0.427,9802.02902128,-0.41632524
MM,4,99,0,0.427,11410.92098301,5.19689036
MM,4,99,0,0.427,13266.29230024,1.19012078
MM,4,99,0,0.427,15405.90316702,-4.28706032
MM,4,99,0,0.427,17873.29857123,1.87829749
MM,4,99,0,0.427,20718.69451459,-3.65663191
MM,4,99,0,0.427,24000,-6.22929706
MM,4,99,1,0.427,0,4.68995341
MM,4,99,1,0.427,107.23874129,-5.66939205
MM,4,99,1,0.427,230.90626491,-4.79617898
MM,4,99,1,0.427,373.51943078,2.23904661
MM,4,99,1,0.427,537.98067721,-4.28071699
MM,4,99,1,0.427,727.63709087,-0.81275949
MM,4,99,1,0.427,946.34852608,6.39550601
MM,4,99,1,0.427,1198.56615988,1.3960194
MM,4,99,1,0.427,1489.42308164,-9.82485385
MM,4,99,1,0.427,1824.83876082,-1.23458099
MM,4,99,1,0.427,2211.63951892,-0.58720513
MM,4,99,1,0.427,2657.69745762,6.69668351
MM,4,99,1,0.427,3172.09067045,1.66855812
MM,4,99,1,0.427,3765.28799853,-4.60768579
MM,4,99,1,0.427,4449.36209061,-5.92582204
MM,4,99,1,0.427,5238.23510351,7.50081774
MM,4,99,1,0.427,6147.96204348,11.98074379
MM,4,99,1,0.427,7197.05751481,0.17198099
MM,4,99,1,0.427,8406.87252591,-7.18132891
MM,4,99,1,0.427,9802.02902128,4.91379498
MM,4,99,1,0.427,11410.92098301,-5.64402553
MM,4,99,1,0.427,13266.29230024,-3.41627788
MM,4,99,1,0.427,15405.90316702,0.62025567
MM,4,99,1,0.427,17873.29857123,-0.54525345
MM,4,99,1,0.427,20718.69451459,10.06727107
MM,4,99,1,0.427,24000,-3.87986553
MM,4,100,1,0.619,0,-9.28254693
MM,4,100,1,0.619,107.23874129,5.10299979
MM,4,100,1,0.619,230.90626491,-8.75321314
MM,4,100,1,0.619,373.51943078,6.90650216
MM,4,100,1,0.619,537.98067721,-5.24171675
MM,4,100,1,0.619,727.63709087,3.26862841
MM,4,100,1,0.619,946.34852608,-7.82253173
MM,4,100,1,0.619,1198.56615988,-1.81970131
MM,4,100,1,0.619,1489.42308164,-10.92533455
MM,4,100,1,0.619,1824.83876082,3.4685355
MM,4,100,1,0.619,2211.63951892,-0.60302427
MM,4,100,1,0.619,2657.69745762,-12.43065288
MM,4,100,1,0.619,3172.09067045,-8.22759586
MM,4,100,1,0.619,3765.28799853,-0.55927193
MM,4,100,1,0.619,4449.36209061,4.35137948
MM,4,100,1,0.619,5238.23510351,-3.84518419
MM,4,100,1,0.619,6147.96204348,2.35808055
MM,4,100,1,0.619,7197.05751481,4.34718781
MM,4,100,1,0.619,8406.87252591,3.46372091
MM,4,100,1,0.619,9802.02902128,7.0775975
MM,4,100,1,0.619,11410.92098301,5.42322215
MM,4,100,1,0.619,13266.29230024,-5.87289334
MM,4,100,1,0.619,15405.90316702,-7.76430804
MM,4,100,1,0.619,17873.29857123,-0.15119381
MM,4,100,1,0.619,20718.69451459,0.29868515
MM,4,100,1,0.619,24000,-0.77608374
MM,4,100,0,0.619,0,-0.79739878
MM,4,100,0,0.619,107.23874129,2.03869762
MM,4,100,0,0.619,230.90626491,-9.4200693
MM,4,100,0,0.619,373.51943078,-4.10452156
MM,4,100,0,0.619,537.98067721,-1.72759031
MM,4,100,0,0.619,727.63709087,1.95154298
MM,4,100,0,0.619,946.34852608,-5.82724962
MM,4,100,0,0.619,1198.56615988,8.9410915
MM,4,100,0,0.619,1489.42308164,6.61205228
MM,4,100,0,0.619,1824.83876082,-8.56832935
MM,4,100,0,0.619,2211.63951892,3.06212806
